service_id,date,exception_type
DEC25-D08CAR-1_Weekday-TAFTHB0,20260211,2
DEC25-D08CAR-1_Weekday-MULHOA0,20260211,2
DEC25-D08CAR-1_Weekday-POLYHT1,20260211,2
DEC25-D08CAR-1_Weekday-POLYHD0,20260211,2
DEC25-D08CAR-1_Weekday-TAFTHA0,20260211,2
DEC25-D08CAR-1_Weekday-KENNHB0,20260211,2
DEC25-D08CAR-1_Weekday-WOHIAC1-1011100,20260211,2
DEC25-D08CAR-1_Weekday-WOHIAC1-0100000,20260211,2
DEC25-D08CAR-1_Weekday-ELCRHS1,20260211,2
DEC25-D08CAR-1_Weekday-WOHIAA0,20260211,2
DEC25-D08CAR-1_Weekday-CHATHS1,20260211,2
DEC25-D08CAR-1_Weekday-CHATHB0,20260211,2
DEC25-D08CAR-1_Weekday-ELCRHA0,20260211,2
DEC25-D08CAR-1_Weekday-GRANHA0,20260211,2
DEC25-D08CAR-1_Weekday-KENNHA0,20260211,2
DEC25-D08CAR-1_Weekday-CLEVHB0-0100000,20260211,2
DEC25-D08CAR-1_Weekday-CLEVHC0,20260211,2
DEC25-D08CAR-1_Weekday-TAFTHB0,20260212,2
DEC25-D08CAR-1_Weekday-MULHOA0,20260212,2
DEC25-D08CAR-1_Weekday-POLYHT1,20260212,2
DEC25-D08CAR-1_Weekday-POLYHD0,20260212,2
DEC25-D08CAR-1_Weekday-TAFTHA0,20260212,2
DEC25-D08CAR-1_Weekday-KENNHB0,20260212,2
DEC25-D08CAR-1_Weekday-WOHIAC1-1011100,20260212,2
DEC25-D08CAR-1_Weekday-WOHIAC1-0100000,20260212,2
DEC25-D08CAR-1_Weekday-ELCRHS1,20260212,2
DEC25-D08CAR-1_Weekday-WOHIAA0,20260212,2
DEC25-D08CAR-1_Weekday-CHATHS1,20260212,2
DEC25-D08CAR-1_Weekday-CHATHB0,20260212,2
DEC25-D08CAR-1_Weekday-ELCRHA0,20260212,2
DEC25-D08CAR-1_Weekday-GRANHA0,20260212,2
DEC25-D08CAR-1_Weekday-KENNHA0,20260212,2
DEC25-D08CAR-1_Weekday-CLEVHB0-0100000,20260212,2
DEC25-D08CAR-1_Weekday-CLEVHC0,20260212,2
DEC25-D08CAR-1_Weekday-TAFTHB0,20260213,2
DEC25-D08CAR-1_Weekday-MULHOA0,20260213,2
DEC25-D08CAR-1_Weekday-POLYHT1,20260213,2
DEC25-D08CAR-1_Weekday-POLYHD0,20260213,2
DEC25-D08CAR-1_Weekday-TAFTHA0,20260213,2
DEC25-D08CAR-1_Weekday-KENNHB0,20260213,2
DEC25-D08CAR-1_Weekday-WOHIAC1-1011100,20260213,2
DEC25-D08CAR-1_Weekday-WOHIAC1-0100000,20260213,2
DEC25-D08CAR-1_Weekday-ELCRHS1,20260213,2
DEC25-D08CAR-1_Weekday-WOHIAA0,20260213,2
DEC25-D08CAR-1_Weekday-CHATHS1,20260213,2
DEC25-D08CAR-1_Weekday-CHATHB0,20260213,2
DEC25-D08CAR-1_Weekday-ELCRHA0,20260213,2
DEC25-D08CAR-1_Weekday-GRANHA0,20260213,2
DEC25-D08CAR-1_Weekday-KENNHA0,20260213,2
DEC25-D08CAR-1_Weekday-CLEVHB0-0100000,20260213,2
DEC25-D08CAR-1_Weekday-CLEVHC0,20260213,2
DEC25-D08CAR-1_Weekday-GRANHS1,20260216,2
DEC25-D08CAR-1_Weekday-TAFTHB0,20260216,2
DEC25-D08CAR-1_Weekday-BIRMHS1,20260216,2
DEC25-D08CAR-1_Weekday-TAFTHM1,20260216,2
DEC25-D08CAR-1_Weekday-KENNHS1,20260216,2
DEC25-D08CAR-1_Weekday-TAFTHS1,20260216,2
DEC25-D08CAR-1_Weekday-MULHOA0,20260216,2
DEC25-D08CAR-1_Weekday-POLYHS1,20260216,2
DEC25-D08CAR-1_Weekday-POLYHT1,20260216,2
DEC25-D08CAR-1_Weekday-POLYHD0,20260216,2
DEC25-D08CAR-1_Weekday-TAFTHA0,20260216,2
DEC25-D08CAR-1_Weekday-KENNHB0,20260216,2
DEC25-D08CAR-1_Weekday-WOHIAC1-1011100,20260216,2
DEC25-D08CAR-1_Weekday-WOHIAC1-0100000,20260216,2
DEC25-D08CAR-1_Weekday-ELCRHS1,20260216,2
DEC25-D08CAR-1_Weekday-WOHIAA0,20260216,2
DEC25-D08CAR-1_Weekday-CHATHS1,20260216,2
DEC25-D08CAR-1_Weekday-CHATHB0,20260216,2
DEC25-D08CAR-1_Weekday-ELCRHA0,20260216,2
DEC25-D08CAR-1_Weekday-GRANHA0,20260216,2
DEC25-D08CAR-1_Weekday-KENNHA0,20260216,2
DEC25-D08CAR-1_Weekday-CLEVHS1,20260216,2
DEC25-D08CAR-1_Weekday-CLEVHB0-0100000,20260216,2
DEC25-D08CAR-1_Weekday-CLEVHC0,20260216,2
DEC25-D08CAR-1_Weekday-MULHMS1-0100000,20260216,2
DEC25-D08CAR-1_Weekday-TAFTHS1,20260217,2
DEC25-D08CAR-1_Weekday-MULHOA0,20260217,2
DEC25-D08CAR-1_Weekday-POLYHS1,20260217,2
DEC25-D08CAR-1_Weekday-POLYHD0,20260217,2
DEC25-D08CAR-1_Weekday-TAFTHA0,20260217,2
DEC25-D08CAR-1_Weekday-KENNHB0,20260217,2
DEC25-D08CAR-1_Weekday-WOHIAC1-1011100,20260217,2
DEC25-D08CAR-1_Weekday-WOHIAC1-0100000,20260217,2
DEC25-D08CAR-1_Weekday-ELCRHS1,20260217,2
DEC25-D08CAR-1_Weekday-WOHIAA0,20260217,2
DEC25-D08CAR-1_Weekday-CHATHS1,20260217,2
DEC25-D08CAR-1_Weekday-CHATHB0,20260217,2
DEC25-D08CAR-1_Weekday-ELCRHA0,20260217,2
DEC25-D08CAR-1_Weekday-GRANHA0,20260217,2
DEC25-D08CAR-1_Weekday-KENNHA0,20260217,2
DEC25-D08CAR-1_Weekday-CLEVHS1,20260217,2
DEC25-D08CAR-1_Weekday-CLEVHC0,20260217,2
DEC25-D08CAR-1_Weekday-TAFTHB0,20260218,2
DEC25-D08CAR-1_Weekday-MULHOA0,20260218,2
DEC25-D08CAR-1_Weekday-POLYHT1,20260218,2
DEC25-D08CAR-1_Weekday-POLYHD0,20260218,2
DEC25-D08CAR-1_Weekday-TAFTHA0,20260218,2
DEC25-D08CAR-1_Weekday-KENNHB0,20260218,2
DEC25-D08CAR-1_Weekday-WOHIAC1-1011100,20260218,2
DEC25-D08CAR-1_Weekday-WOHIAC1-0100000,20260218,2
DEC25-D08CAR-1_Weekday-ELCRHS1,20260218,2
DEC25-D08CAR-1_Weekday-WOHIAA0,20260218,2
DEC25-D08CAR-1_Weekday-CHATHS1,20260218,2
DEC25-D08CAR-1_Weekday-CHATHB0,20260218,2
DEC25-D08CAR-1_Weekday-ELCRHA0,20260218,2
DEC25-D08CAR-1_Weekday-GRANHA0,20260218,2
DEC25-D08CAR-1_Weekday-KENNHA0,20260218,2
DEC25-D08CAR-1_Weekday-CLEVHB0-0100000,20260218,2
DEC25-D08CAR-1_Weekday-CLEVHC0,20260218,2
DEC25-D08CAR-1_Weekday-TAFTHB0,20260219,2
DEC25-D08CAR-1_Weekday-MULHOA0,20260219,2
DEC25-D08CAR-1_Weekday-POLYHT1,20260219,2
DEC25-D08CAR-1_Weekday-POLYHD0,20260219,2
DEC25-D08CAR-1_Weekday-TAFTHA0,20260219,2
DEC25-D08CAR-1_Weekday-KENNHB0,20260219,2
DEC25-D08CAR-1_Weekday-WOHIAC1-1011100,20260219,2
DEC25-D08CAR-1_Weekday-WOHIAC1-0100000,20260219,2
DEC25-D08CAR-1_Weekday-ELCRHS1,20260219,2
DEC25-D08CAR-1_Weekday-WOHIAA0,20260219,2
DEC25-D08CAR-1_Weekday-CHATHS1,20260219,2
DEC25-D08CAR-1_Weekday-CHATHB0,20260219,2
DEC25-D08CAR-1_Weekday-ELCRHA0,20260219,2
DEC25-D08CAR-1_Weekday-GRANHA0,20260219,2
DEC25-D08CAR-1_Weekday-KENNHA0,20260219,2
DEC25-D08CAR-1_Weekday-CLEVHB0-0100000,20260219,2
DEC25-D08CAR-1_Weekday-CLEVHC0,20260219,2
DEC25-D08CAR-1_Weekday-TAFTHB0,20260220,2
DEC25-D08CAR-1_Weekday-MULHOA0,20260220,2
DEC25-D08CAR-1_Weekday-POLYHS1,20260220,2
DEC25-D08CAR-1_Weekday-POLYHD0,20260220,2
DEC25-D08CAR-1_Weekday-TAFTHA0,20260220,2
DEC25-D08CAR-1_Weekday-KENNHB0,20260220,2
DEC25-D08CAR-1_Weekday-WOHIAC1-1011100,20260220,2
DEC25-D08CAR-1_Weekday-WOHIAC1-0100000,20260220,2
DEC25-D08CAR-1_Weekday-ELCRHS1,20260220,2
DEC25-D08CAR-1_Weekday-WOHIAA0,20260220,2
DEC25-D08CAR-1_Weekday-CHATHS1,20260220,2
DEC25-D08CAR-1_Weekday-CHATHB0,20260220,2
DEC25-D08CAR-1_Weekday-ELCRHA0,20260220,2
DEC25-D08CAR-1_Weekday-GRANHA0,20260220,2
DEC25-D08CAR-1_Weekday-KENNHA0,20260220,2
DEC25-D08CAR-1_Weekday-CLEVHB0-0100000,20260220,2
DEC25-D08CAR-1_Weekday-CLEVHC0,20260220,2
DEC25-D08CAR-1_Weekday-TAFTHB0,20260223,2
DEC25-D08CAR-1_Weekday-MULHOA0,20260223,2
DEC25-D08CAR-1_Weekday-POLYHT1,20260223,2
DEC25-D08CAR-1_Weekday-POLYHD0,20260223,2
DEC25-D08CAR-1_Weekday-TAFTHA0,20260223,2
DEC25-D08CAR-1_Weekday-KENNHB0,20260223,2
DEC25-D08CAR-1_Weekday-WOHIAC1-1011100,20260223,2
DEC25-D08CAR-1_Weekday-WOHIAC1-0100000,20260223,2
DEC25-D08CAR-1_Weekday-WOHIAA0,20260223,2
DEC25-D08CAR-1_Weekday-CHATHS1,20260223,2
DEC25-D08CAR-1_Weekday-CHATHB0,20260223,2
DEC25-D08CAR-1_Weekday-ELCRHS1,20260223,2
DEC25-D08CAR-1_Weekday-ELCRHA0,20260223,2
DEC25-D08CAR-1_Weekday-GRANHA0,20260223,2
DEC25-D08CAR-1_Weekday-KENNHA0,20260223,2
DEC25-D08CAR-1_Weekday-CLEVHB0-0100000,20260223,2
DEC25-D08CAR-1_Weekday-CLEVHC0,20260223,2
DEC25-D08CAR-1_Weekday-TAFTHS1,20260224,2
DEC25-D08CAR-1_Weekday-MULHOA0,20260224,2
DEC25-D08CAR-1_Weekday-POLYHS1,20260224,2
DEC25-D08CAR-1_Weekday-POLYHD0,20260224,2
DEC25-D08CAR-1_Weekday-TAFTHA0,20260224,2
DEC25-D08CAR-1_Weekday-KENNHB0,20260224,2
DEC25-D08CAR-1_Weekday-WOHIAC1-1011100,20260224,2
DEC25-D08CAR-1_Weekday-WOHIAC1-0100000,20260224,2
DEC25-D08CAR-1_Weekday-ELCRHS1,20260224,2
DEC25-D08CAR-1_Weekday-WOHIAA0,20260224,2
DEC25-D08CAR-1_Weekday-CHATHS1,20260224,2
DEC25-D08CAR-1_Weekday-CHATHB0,20260224,2
DEC25-D08CAR-1_Weekday-ELCRHA0,20260224,2
DEC25-D08CAR-1_Weekday-GRANHA0,20260224,2
DEC25-D08CAR-1_Weekday-KENNHA0,20260224,2
DEC25-D08CAR-1_Weekday-CLEVHS1,20260224,2
DEC25-D08CAR-1_Weekday-CLEVHC0,20260224,2
DEC25-D08CAR-1_Weekday-TAFTHB0,20260225,2
DEC25-D08CAR-1_Weekday-MULHOA0,20260225,2
DEC25-D08CAR-1_Weekday-POLYHT1,20260225,2
DEC25-D08CAR-1_Weekday-POLYHD0,20260225,2
DEC25-D08CAR-1_Weekday-TAFTHA0,20260225,2
DEC25-D08CAR-1_Weekday-KENNHB0,20260225,2
DEC25-D08CAR-1_Weekday-WOHIAC1-1011100,20260225,2
DEC25-D08CAR-1_Weekday-WOHIAC1-0100000,20260225,2
DEC25-D08CAR-1_Weekday-WOHIAA0,20260225,2
DEC25-D08CAR-1_Weekday-CHATHS1,20260225,2
DEC25-D08CAR-1_Weekday-CHATHB0,20260225,2
DEC25-D08CAR-1_Weekday-ELCRHS1,20260225,2
DEC25-D08CAR-1_Weekday-ELCRHA0,20260225,2
DEC25-D08CAR-1_Weekday-GRANHA0,20260225,2
DEC25-D08CAR-1_Weekday-KENNHA0,20260225,2
DEC25-D08CAR-1_Weekday-CLEVHS1,20260225,2
DEC25-D08CAR-1_Weekday-CLEVHB0-0100000,20260225,2
DEC25-D08CAR-1_Weekday-TAFTHB0,20260226,2
DEC25-D08CAR-1_Weekday-MULHOA0,20260226,2
DEC25-D08CAR-1_Weekday-POLYHT1,20260226,2
DEC25-D08CAR-1_Weekday-POLYHD0,20260226,2
DEC25-D08CAR-1_Weekday-TAFTHA0,20260226,2
DEC25-D08CAR-1_Weekday-KENNHB0,20260226,2
DEC25-D08CAR-1_Weekday-WOHIAC1-1011100,20260226,2
DEC25-D08CAR-1_Weekday-WOHIAC1-0100000,20260226,2
DEC25-D08CAR-1_Weekday-WOHIAA0,20260226,2
DEC25-D08CAR-1_Weekday-CHATHS1,20260226,2
DEC25-D08CAR-1_Weekday-CHATHB0,20260226,2
DEC25-D08CAR-1_Weekday-ELCRHS1,20260226,2
DEC25-D08CAR-1_Weekday-ELCRHA0,20260226,2
DEC25-D08CAR-1_Weekday-GRANHA0,20260226,2
DEC25-D08CAR-1_Weekday-KENNHA0,20260226,2
DEC25-D08CAR-1_Weekday-CLEVHB0-0100000,20260226,2
DEC25-D08CAR-1_Weekday-CLEVHC0,20260226,2
DEC25-D08CAR-1_Weekday-TAFTHB0,20260227,2
DEC25-D08CAR-1_Weekday-POLYHT1,20260227,2
DEC25-D08CAR-1_Weekday-POLYHD0,20260227,2
DEC25-D08CAR-1_Weekday-TAFTHA0,20260227,2
DEC25-D08CAR-1_Weekday-KENNHB0,20260227,2
DEC25-D08CAR-1_Weekday-WOHIAC1-1011100,20260227,2
DEC25-D08CAR-1_Weekday-WOHIAC1-0100000,20260227,2
DEC25-D08CAR-1_Weekday-WOHIAA0,20260227,2
DEC25-D08CAR-1_Weekday-CHATHS1,20260227,2
DEC25-D08CAR-1_Weekday-CHATHB0,20260227,2
DEC25-D08CAR-1_Weekday-ELCRHS1,20260227,2
DEC25-D08CAR-1_Weekday-ELCRHA0,20260227,2
DEC25-D08CAR-1_Weekday-GRANHA0,20260227,2
DEC25-D08CAR-1_Weekday-KENNHA0,20260227,2
DEC25-D08CAR-1_Weekday-CLEVHB0-0100000,20260227,2
DEC25-D08CAR-1_Weekday-CLEVHC0,20260227,2
DEC25-D08CAR-1_Weekday-MULHMS1-0100000,20260227,2
DEC25-D08CAR-1_Weekday-TAFTHB0,20260302,2
DEC25-D08CAR-1_Weekday-MULHOA0,20260302,2
DEC25-D08CAR-1_Weekday-POLYHT1,20260302,2
DEC25-D08CAR-1_Weekday-POLYHD0,20260302,2
DEC25-D08CAR-1_Weekday-TAFTHA0,20260302,2
DEC25-D08CAR-1_Weekday-KENNHB0,20260302,2
DEC25-D08CAR-1_Weekday-WOHIAC1-1011100,20260302,2
DEC25-D08CAR-1_Weekday-WOHIAC1-0100000,20260302,2
DEC25-D08CAR-1_Weekday-ELCRHS1,20260302,2
DEC25-D08CAR-1_Weekday-WOHIAA0,20260302,2
DEC25-D08CAR-1_Weekday-CHATHS1,20260302,2
DEC25-D08CAR-1_Weekday-CHATHB0,20260302,2
DEC25-D08CAR-1_Weekday-ELCRHA0,20260302,2
DEC25-D08CAR-1_Weekday-GRANHA0,20260302,2
DEC25-D08CAR-1_Weekday-KENNHA0,20260302,2
DEC25-D08CAR-1_Weekday-CLEVHB0-0100000,20260302,2
DEC25-D08CAR-1_Weekday-CLEVHC0,20260302,2
DEC25-D08CAR-1_Weekday-TAFTHS1,20260303,2
DEC25-D08CAR-1_Weekday-MULHOA0,20260303,2
DEC25-D08CAR-1_Weekday-POLYHS1,20260303,2
DEC25-D08CAR-1_Weekday-POLYHD0,20260303,2
DEC25-D08CAR-1_Weekday-TAFTHA0,20260303,2
DEC25-D08CAR-1_Weekday-KENNHB0,20260303,2
DEC25-D08CAR-1_Weekday-WOHIAC1-1011100,20260303,2
DEC25-D08CAR-1_Weekday-WOHIAC1-0100000,20260303,2
DEC25-D08CAR-1_Weekday-WOHIAA0,20260303,2
DEC25-D08CAR-1_Weekday-CHATHS1,20260303,2
DEC25-D08CAR-1_Weekday-CHATHB0,20260303,2
DEC25-D08CAR-1_Weekday-ELCRHS1,20260303,2
DEC25-D08CAR-1_Weekday-ELCRHA0,20260303,2
DEC25-D08CAR-1_Weekday-GRANHA0,20260303,2
DEC25-D08CAR-1_Weekday-KENNHA0,20260303,2
DEC25-D08CAR-1_Weekday-CLEVHS1,20260303,2
DEC25-D08CAR-1_Weekday-CLEVHC0,20260303,2
DEC25-D08CAR-1_Weekday-TAFTHB0,20260304,2
DEC25-D08CAR-1_Weekday-MULHOA0,20260304,2
DEC25-D08CAR-1_Weekday-POLYHT1,20260304,2
DEC25-D08CAR-1_Weekday-POLYHD0,20260304,2
DEC25-D08CAR-1_Weekday-TAFTHA0,20260304,2
DEC25-D08CAR-1_Weekday-KENNHB0,20260304,2
DEC25-D08CAR-1_Weekday-WOHIAC1-1011100,20260304,2
DEC25-D08CAR-1_Weekday-WOHIAC1-0100000,20260304,2
DEC25-D08CAR-1_Weekday-WOHIAA0,20260304,2
DEC25-D08CAR-1_Weekday-CHATHS1,20260304,2
DEC25-D08CAR-1_Weekday-CHATHB0,20260304,2
DEC25-D08CAR-1_Weekday-ELCRHS1,20260304,2
DEC25-D08CAR-1_Weekday-ELCRHA0,20260304,2
DEC25-D08CAR-1_Weekday-GRANHA0,20260304,2
DEC25-D08CAR-1_Weekday-KENNHA0,20260304,2
DEC25-D08CAR-1_Weekday-CLEVHB0-0100000,20260304,2
DEC25-D08CAR-1_Weekday-CLEVHC0,20260304,2
DEC25-D08CAR-1_Weekday-TAFTHB0,20260305,2
DEC25-D08CAR-1_Weekday-MULHOA0,20260305,2
DEC25-D08CAR-1_Weekday-POLYHT1,20260305,2
DEC25-D08CAR-1_Weekday-POLYHD0,20260305,2
DEC25-D08CAR-1_Weekday-TAFTHA0,20260305,2
DEC25-D08CAR-1_Weekday-KENNHB0,20260305,2
DEC25-D08CAR-1_Weekday-WOHIAC1-1011100,20260305,2
DEC25-D08CAR-1_Weekday-WOHIAC1-0100000,20260305,2
DEC25-D08CAR-1_Weekday-WOHIAA0,20260305,2
DEC25-D08CAR-1_Weekday-CHATHS1,20260305,2
DEC25-D08CAR-1_Weekday-CHATHB0,20260305,2
DEC25-D08CAR-1_Weekday-ELCRHS1,20260305,2
DEC25-D08CAR-1_Weekday-ELCRHA0,20260305,2
DEC25-D08CAR-1_Weekday-GRANHA0,20260305,2
DEC25-D08CAR-1_Weekday-KENNHA0,20260305,2
DEC25-D08CAR-1_Weekday-CLEVHB0-0100000,20260305,2
DEC25-D08CAR-1_Weekday-CLEVHC0,20260305,2
DEC25-D08CAR-1_Weekday-TAFTHB0,20260306,2
DEC25-D08CAR-1_Weekday-MULHOA0,20260306,2
DEC25-D08CAR-1_Weekday-POLYHT1,20260306,2
DEC25-D08CAR-1_Weekday-POLYHD0,20260306,2
DEC25-D08CAR-1_Weekday-TAFTHA0,20260306,2
DEC25-D08CAR-1_Weekday-KENNHB0,20260306,2
DEC25-D08CAR-1_Weekday-WOHIAC1-1011100,20260306,2
DEC25-D08CAR-1_Weekday-WOHIAC1-0100000,20260306,2
DEC25-D08CAR-1_Weekday-WOHIAA0,20260306,2
DEC25-D08CAR-1_Weekday-CHATHS1,20260306,2
DEC25-D08CAR-1_Weekday-CHATHB0,20260306,2
DEC25-D08CAR-1_Weekday-ELCRHS1,20260306,2
DEC25-D08CAR-1_Weekday-ELCRHA0,20260306,2
DEC25-D08CAR-1_Weekday-GRANHA0,20260306,2
DEC25-D08CAR-1_Weekday-KENNHA0,20260306,2
DEC25-D08CAR-1_Weekday-CLEVHB0-0100000,20260306,2
DEC25-D08CAR-1_Weekday-CLEVHC0,20260306,2
DEC25-D08CAR-1_Weekday-TAFTHB0,20260309,2
DEC25-D08CAR-1_Weekday-MULHOA0,20260309,2
DEC25-D08CAR-1_Weekday-POLYHT1,20260309,2
DEC25-D08CAR-1_Weekday-POLYHD0,20260309,2
DEC25-D08CAR-1_Weekday-TAFTHA0,20260309,2
DEC25-D08CAR-1_Weekday-KENNHB0,20260309,2
DEC25-D08CAR-1_Weekday-WOHIAC1-1011100,20260309,2
DEC25-D08CAR-1_Weekday-WOHIAC1-0100000,20260309,2
DEC25-D08CAR-1_Weekday-WOHIAA0,20260309,2
DEC25-D08CAR-1_Weekday-CHATHS1,20260309,2
DEC25-D08CAR-1_Weekday-CHATHB0,20260309,2
DEC25-D08CAR-1_Weekday-ELCRHS1,20260309,2
DEC25-D08CAR-1_Weekday-ELCRHA0,20260309,2
DEC25-D08CAR-1_Weekday-GRANHA0,20260309,2
DEC25-D08CAR-1_Weekday-KENNHA0,20260309,2
DEC25-D08CAR-1_Weekday-CLEVHB0-0100000,20260309,2
DEC25-D08CAR-1_Weekday-CLEVHC0,20260309,2
DEC25-D08CAR-1_Weekday-TAFTHS1,20260310,2
DEC25-D08CAR-1_Weekday-MULHOA0,20260310,2
DEC25-D08CAR-1_Weekday-POLYHS1,20260310,2
DEC25-D08CAR-1_Weekday-POLYHD0,20260310,2
DEC25-D08CAR-1_Weekday-TAFTHA0,20260310,2
DEC25-D08CAR-1_Weekday-KENNHB0,20260310,2
DEC25-D08CAR-1_Weekday-ELCRHS1,20260310,2
DEC25-D08CAR-1_Weekday-WOHIAC1-1011100,20260310,2
DEC25-D08CAR-1_Weekday-WOHIAC1-0100000,20260310,2
DEC25-D08CAR-1_Weekday-WOHIAA0,20260310,2
DEC25-D08CAR-1_Weekday-CHATHS1,20260310,2
DEC25-D08CAR-1_Weekday-CHATHB0,20260310,2
DEC25-D08CAR-1_Weekday-ELCRHA0,20260310,2
DEC25-D08CAR-1_Weekday-GRANHA0,20260310,2
DEC25-D08CAR-1_Weekday-KENNHA0,20260310,2
DEC25-D08CAR-1_Weekday-CLEVHS1,20260310,2
DEC25-D08CAR-1_Weekday-CLEVHC0,20260310,2
DEC25-D08CAR-1_Weekday-TAFTHB0,20260311,2
DEC25-D08CAR-1_Weekday-MULHOA0,20260311,2
DEC25-D08CAR-1_Weekday-POLYHT1,20260311,2
DEC25-D08CAR-1_Weekday-POLYHD0,20260311,2
DEC25-D08CAR-1_Weekday-TAFTHA0,20260311,2
DEC25-D08CAR-1_Weekday-KENNHB0,20260311,2
DEC25-D08CAR-1_Weekday-WOHIAC1-1011100,20260311,2
DEC25-D08CAR-1_Weekday-WOHIAC1-0100000,20260311,2
DEC25-D08CAR-1_Weekday-WOHIAA0,20260311,2
DEC25-D08CAR-1_Weekday-CHATHS1,20260311,2
DEC25-D08CAR-1_Weekday-CHATHB0,20260311,2
DEC25-D08CAR-1_Weekday-ELCRHS1,20260311,2
DEC25-D08CAR-1_Weekday-ELCRHA0,20260311,2
DEC25-D08CAR-1_Weekday-GRANHA0,20260311,2
DEC25-D08CAR-1_Weekday-KENNHA0,20260311,2
DEC25-D08CAR-1_Weekday-CLEVHB0-0100000,20260311,2
DEC25-D08CAR-1_Weekday-CLEVHC0,20260311,2
DEC25-D08CAR-1_Weekday-TAFTHB0,20260312,2
DEC25-D08CAR-1_Weekday-MULHOA0,20260312,2
DEC25-D08CAR-1_Weekday-POLYHT1,20260312,2
DEC25-D08CAR-1_Weekday-POLYHD0,20260312,2
DEC25-D08CAR-1_Weekday-TAFTHA0,20260312,2
DEC25-D08CAR-1_Weekday-KENNHB0,20260312,2
DEC25-D08CAR-1_Weekday-WOHIAC1-1011100,20260312,2
DEC25-D08CAR-1_Weekday-WOHIAC1-0100000,20260312,2
DEC25-D08CAR-1_Weekday-WOHIAA0,20260312,2
DEC25-D08CAR-1_Weekday-CHATHS1,20260312,2
DEC25-D08CAR-1_Weekday-CHATHB0,20260312,2
DEC25-D08CAR-1_Weekday-ELCRHS1,20260312,2
DEC25-D08CAR-1_Weekday-ELCRHA0,20260312,2
DEC25-D08CAR-1_Weekday-GRANHA0,20260312,2
DEC25-D08CAR-1_Weekday-KENNHA0,20260312,2
DEC25-D08CAR-1_Weekday-CLEVHB0-0100000,20260312,2
DEC25-D08CAR-1_Weekday-CLEVHC0,20260312,2
DEC25-D08CAR-1_Weekday-TAFTHB0,20260313,2
DEC25-D08CAR-1_Weekday-MULHOA0,20260313,2
DEC25-D08CAR-1_Weekday-POLYHT1,20260313,2
DEC25-D08CAR-1_Weekday-POLYHD0,20260313,2
DEC25-D08CAR-1_Weekday-TAFTHA0,20260313,2
DEC25-D08CAR-1_Weekday-KENNHB0,20260313,2
DEC25-D08CAR-1_Weekday-ELCRHS1,20260313,2
DEC25-D08CAR-1_Weekday-WOHIAC1-1011100,20260313,2
DEC25-D08CAR-1_Weekday-WOHIAC1-0100000,20260313,2
DEC25-D08CAR-1_Weekday-WOHIAA0,20260313,2
DEC25-D08CAR-1_Weekday-CHATHS1,20260313,2
DEC25-D08CAR-1_Weekday-CHATHB0,20260313,2
DEC25-D08CAR-1_Weekday-ELCRHA0,20260313,2
DEC25-D08CAR-1_Weekday-GRANHA0,20260313,2
DEC25-D08CAR-1_Weekday-KENNHA0,20260313,2
DEC25-D08CAR-1_Weekday-CLEVHB0-0100000,20260313,2
DEC25-D08CAR-1_Weekday-CLEVHC0,20260313,2
DEC25-D08CAR-1_Weekday-TAFTHB0,20260316,2
DEC25-D08CAR-1_Weekday-MULHOA0,20260316,2
DEC25-D08CAR-1_Weekday-POLYHT1,20260316,2
DEC25-D08CAR-1_Weekday-POLYHD0,20260316,2
DEC25-D08CAR-1_Weekday-TAFTHA0,20260316,2
DEC25-D08CAR-1_Weekday-KENNHB0,20260316,2
DEC25-D08CAR-1_Weekday-WOHIAC1-1011100,20260316,2
DEC25-D08CAR-1_Weekday-WOHIAC1-0100000,20260316,2
DEC25-D08CAR-1_Weekday-WOHIAA0,20260316,2
DEC25-D08CAR-1_Weekday-CHATHS1,20260316,2
DEC25-D08CAR-1_Weekday-CHATHB0,20260316,2
DEC25-D08CAR-1_Weekday-ELCRHS1,20260316,2
DEC25-D08CAR-1_Weekday-ELCRHA0,20260316,2
DEC25-D08CAR-1_Weekday-GRANHA0,20260316,2
DEC25-D08CAR-1_Weekday-KENNHA0,20260316,2
DEC25-D08CAR-1_Weekday-CLEVHB0-0100000,20260316,2
DEC25-D08CAR-1_Weekday-CLEVHC0,20260316,2
DEC25-D08CAR-1_Weekday-TAFTHS1,20260317,2
DEC25-D08CAR-1_Weekday-MULHOA0,20260317,2
DEC25-D08CAR-1_Weekday-POLYHS1,20260317,2
DEC25-D08CAR-1_Weekday-POLYHD0,20260317,2
DEC25-D08CAR-1_Weekday-TAFTHA0,20260317,2
DEC25-D08CAR-1_Weekday-KENNHB0,20260317,2
DEC25-D08CAR-1_Weekday-WOHIAC1-1011100,20260317,2
DEC25-D08CAR-1_Weekday-WOHIAC1-0100000,20260317,2
DEC25-D08CAR-1_Weekday-WOHIAA0,20260317,2
DEC25-D08CAR-1_Weekday-CHATHS1,20260317,2
DEC25-D08CAR-1_Weekday-CHATHB0,20260317,2
DEC25-D08CAR-1_Weekday-ELCRHS1,20260317,2
DEC25-D08CAR-1_Weekday-ELCRHA0,20260317,2
DEC25-D08CAR-1_Weekday-GRANHA0,20260317,2
DEC25-D08CAR-1_Weekday-KENNHA0,20260317,2
DEC25-D08CAR-1_Weekday-CLEVHS1,20260317,2
DEC25-D08CAR-1_Weekday-CLEVHC0,20260317,2
DEC25-D08CAR-1_Weekday-TAFTHB0,20260318,2
